Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2665,2.7138,1.4473,46.67
1,1.2410,2.7095,1.4685,45.80
2,1.2586,2.7553,1.4967,45.68
3,1.3089,2.7612,1.4523,47.40
4,1.3123,2.7569,1.4447,47.60
