Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,12.2408,30.4153,18.1745,40.25
1,12.6277,30.4098,17.7821,41.53
2,12.7089,30.4145,17.7057,41.79
3,12.6881,30.4156,17.7275,41.72
