Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,12.3072,30.2023,17.8951,40.75
1,12.3318,30.2418,17.9100,40.78
2,12.2665,30.2485,17.9820,40.55
3,12.3062,30.2418,17.9356,40.69
