Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2966,2.6988,1.4022,48.04
1,1.3043,2.6897,1.3854,48.49
2,1.3030,2.6985,1.3955,48.29
3,1.3041,2.6926,1.3884,48.43
4,1.2435,2.6463,1.4028,46.99
5,1.2448,2.6383,1.3935,47.18
