Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1871,2.3927,1.2056,49.61
1,1.1854,2.3919,1.2065,49.56
2,1.1392,2.3921,1.2529,47.62
3,1.1011,2.3663,1.2651,46.53
4,1.1616,2.3864,1.2249,48.67
5,1.1544,2.3657,1.2113,48.80
