Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1562,2.3991,1.2429,48.19
1,1.1237,2.3852,1.2615,47.11
2,1.1207,2.3866,1.2659,46.96
3,1.1431,2.3990,1.2559,47.65
4,1.1397,2.4045,1.2648,47.40
5,1.1442,2.3958,1.2516,47.76
