Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0508,0.1414,0.0906,35.91
1,0.0748,0.1468,0.0720,50.95
2,0.0824,0.1507,0.0683,54.66
3,0.0505,0.1385,0.0880,36.45
4,0.0782,0.1488,0.0706,52.54
5,0.0804,0.1507,0.0703,53.34
