Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0944,0.1807,0.0863,52.25
1,0.0550,0.1729,0.1179,31.82
2,0.0891,0.1827,0.0936,48.76
3,0.0536,0.1719,0.1183,31.16
4,0.0636,0.1715,0.1078,37.11
5,0.0596,0.1729,0.1133,34.44
