Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0950,0.2195,0.1245,43.27
1,0.0766,0.2072,0.1306,36.95
2,0.0882,0.2156,0.1273,40.93
3,0.0950,0.2223,0.1273,42.74
4,0.0842,0.2201,0.1359,38.25
5,0.0601,0.2105,0.1505,28.54
