Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0540,0.1560,0.1020,34.62
1,0.0841,0.1571,0.0730,53.55
2,0.0812,0.1614,0.0802,50.30
3,0.0870,0.1609,0.0739,54.09
4,0.0650,0.1555,0.0905,41.81
5,0.0814,0.1617,0.0803,50.33
