Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0779,0.1592,0.0813,48.93
1,0.0802,0.1590,0.0789,50.39
2,0.0546,0.1484,0.0938,36.77
3,0.0729,0.1523,0.0793,47.90
4,0.0797,0.1580,0.0783,50.44
5,0.0573,0.1498,0.0926,38.22
