Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0269,0.0752,0.0483,35.77
1,0.0056,0.0707,0.0650,7.97
2,0.0549,0.1179,0.0630,46.53
3,0.0749,0.1216,0.0467,61.61
4,0.0686,0.1207,0.0521,56.85
5,0.0754,0.1217,0.0464,61.91
