Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0618,0.1260,0.0642,49.02
1,0.0550,0.1306,0.0757,42.08
2,0.0717,0.1272,0.0554,56.41
3,0.0847,0.1355,0.0508,62.54
4,0.0555,0.1263,0.0708,43.96
5,0.0659,0.1306,0.0648,50.43
