Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0871,0.2487,0.1616,35.01
1,0.0834,0.2433,0.1598,34.29
2,0.0875,0.2480,0.1605,35.27
3,0.0653,0.2487,0.1834,26.24
4,0.0821,0.2485,0.1663,33.06
5,0.0738,0.2480,0.1742,29.75
