Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0823,0.1526,0.0704,53.89
1,0.0812,0.1529,0.0716,53.13
2,0.0838,0.1530,0.0692,54.76
3,0.0462,0.1486,0.1024,31.11
4,0.0888,0.1531,0.0642,58.04
5,0.0580,0.1484,0.0904,39.08
