Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,11.0870,27.2483,16.1613,40.69
1,11.1841,27.2540,16.0699,41.04
2,10.7800,27.2483,16.4683,39.56
3,11.1166,27.2540,16.1375,40.79
4,10.7708,27.2540,16.4832,39.52
