Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,10.1869,23.6547,13.4678,43.07
1,10.1372,23.6608,13.5236,42.84
2,9.6942,23.6542,13.9601,40.98
3,10.2119,23.6546,13.4427,43.17
4,10.1644,23.6546,13.4902,42.97
