Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.7362,23.7202,13.9839,41.05
1,10.2559,23.7252,13.4694,43.23
2,10.1053,23.6831,13.5778,42.67
3,10.1612,23.7251,13.5638,42.83
4,10.6285,23.7201,13.0916,44.81
