Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.8376,23.6782,13.8406,41.55
1,9.7555,23.6782,13.9227,41.20
2,9.9903,23.6862,13.6960,42.18
3,9.8292,23.6853,13.8561,41.50
4,9.8216,23.6861,13.8645,41.47
