Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0555,0.1072,0.0517,51.75
1,0.0596,0.1148,0.0553,51.86
2,0.0522,0.1091,0.0569,47.87
3,0.0646,0.1147,0.0501,56.28
4,0.0584,0.1142,0.0558,51.10
5,0.0571,0.1113,0.0542,51.34
