Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0665,0.1876,0.1211,35.46
1,0.0633,0.1846,0.1213,34.31
2,0.0767,0.1861,0.1094,41.21
3,0.0720,0.1879,0.1159,38.34
4,0.0787,0.1876,0.1089,41.95
5,0.0703,0.1900,0.1196,37.03
