Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0509,0.1441,0.0932,35.34
1,0.0727,0.1491,0.0764,48.78
2,0.0792,0.1485,0.0692,53.38
3,0.0734,0.1492,0.0758,49.18
4,0.0734,0.1490,0.0756,49.28
5,0.0519,0.1439,0.0920,36.05
