Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0485,0.1388,0.0903,34.95
1,0.0579,0.1389,0.0809,41.71
2,0.0814,0.1441,0.0627,56.47
3,0.0823,0.1446,0.0623,56.91
4,0.0855,0.1439,0.0584,59.44
5,0.0806,0.1387,0.0581,58.12
