Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0487,0.1234,0.0747,39.45
1,0.0507,0.1234,0.0727,41.06
2,0.0705,0.1280,0.0576,55.03
3,0.0782,0.1287,0.0505,60.76
4,0.0803,0.1286,0.0483,62.44
5,0.0783,0.1318,0.0535,59.43
