Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,6.3383,8.3662,2.0279,75.76
1,6.3915,8.3672,1.9758,76.39
2,6.3719,8.3664,1.9945,76.16
3,6.3848,8.3660,1.9812,76.32
4,6.3564,8.3663,2.0099,75.98
