Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,4.7143,6.5028,1.7885,72.50
1,4.7173,6.5100,1.7928,72.46
2,4.6499,6.4985,1.8486,71.55
3,4.6731,6.4987,1.8256,71.91
4,4.7093,6.4974,1.7881,72.48
