Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.4183,9.5551,2.1368,77.64
1,7.4538,9.5656,2.1118,77.92
2,7.4283,9.5553,2.1270,77.74
3,7.4075,9.5657,2.1582,77.44
4,7.3912,9.5660,2.1748,77.27
