Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,4.6461,6.4179,1.7718,72.39
1,4.6199,6.4042,1.7843,72.14
2,4.6474,6.4179,1.7705,72.41
3,4.5829,6.4044,1.8215,71.56
4,4.6323,6.4177,1.7854,72.18
