Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,5.4576,7.2362,1.7787,75.42
1,5.4704,7.2526,1.7822,75.43
2,5.4170,7.2369,1.8199,74.85
3,5.4107,7.2365,1.8258,74.77
4,5.4289,7.2364,1.8075,75.02
5,5.4814,7.2502,1.7689,75.60
