Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.5563,11.8171,2.2607,80.87
1,9.5099,11.7961,2.2862,80.62
2,9.5902,11.8100,2.2199,81.20
3,9.5807,11.8117,2.2310,81.11
4,9.5621,11.8115,2.2495,80.96
5,9.5128,11.8013,2.2885,80.61
