Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,6.9663,8.9055,1.9392,78.22
1,6.9818,8.9134,1.9316,78.33
2,6.9476,8.8993,1.9517,78.07
3,6.9543,8.8950,1.9407,78.18
4,6.9890,8.8941,1.9051,78.58
5,6.9525,8.9048,1.9523,78.08
