Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,10.2126,12.5158,2.3032,81.60
1,10.2046,12.5074,2.3028,81.59
2,10.1798,12.5137,2.3340,81.35
3,10.1702,12.5081,2.3380,81.31
4,10.1822,12.5158,2.3336,81.35
5,10.1959,12.5156,2.3197,81.47
