Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.1900,21.4071,13.2171,38.26
1,8.5391,21.3608,12.8217,39.98
2,8.2745,21.4081,13.1336,38.65
3,6.5735,21.4077,14.8342,30.71
4,7.0407,21.3611,14.3204,32.96
