Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.2023,22.1486,13.9463,37.03
1,8.4728,22.1481,13.6753,38.26
2,7.4642,22.1485,14.6842,33.70
3,6.9350,22.1481,15.2132,31.31
4,7.3233,22.1480,14.8247,33.07
