Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.4277,20.9893,12.5616,40.15
1,8.4298,20.9431,12.5133,40.25
2,7.5394,20.9478,13.4085,35.99
3,6.7756,20.9433,14.1676,32.35
4,6.6202,20.9430,14.3228,31.61
