Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.6974,22.5515,13.8541,38.57
1,8.6047,22.5523,13.9476,38.15
2,8.4187,22.5520,14.1333,37.33
3,7.3255,22.5519,15.2264,32.48
4,7.2480,22.5520,15.3040,32.14
