Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0917,0.2236,0.1320,40.99
1,0.0948,0.2244,0.1296,42.24
2,0.0860,0.2213,0.1353,38.84
3,0.0859,0.2179,0.1321,39.40
4,0.0637,0.2221,0.1584,28.67
