Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0603,0.1608,0.1006,37.48
1,0.0605,0.1608,0.1002,37.66
2,0.0529,0.1602,0.1073,33.03
3,0.0639,0.1611,0.0972,39.68
4,0.0581,0.1606,0.1025,36.16
