Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0603,0.1661,0.1058,36.30
1,0.0588,0.1660,0.1072,35.44
2,0.0796,0.1708,0.0912,46.58
3,0.0763,0.1716,0.0953,44.45
4,0.0838,0.1714,0.0876,48.90
