Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0842,0.2130,0.1288,39.52
1,0.0693,0.2082,0.1388,33.31
2,0.0785,0.2148,0.1363,36.55
3,0.0663,0.2099,0.1436,31.58
4,0.0872,0.2141,0.1269,40.74
