Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0749,0.2076,0.1327,36.08
1,0.0548,0.2081,0.1532,26.35
2,0.1002,0.2178,0.1176,46.00
3,0.0576,0.2077,0.1501,27.74
4,0.0622,0.2081,0.1459,29.91
