Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.4294,24.1008,16.6714,30.83
1,7.3385,24.1009,16.7624,30.45
2,7.6576,24.0958,16.4382,31.78
3,7.5895,24.0958,16.5063,31.50
