Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.8016,24.1118,16.3102,32.36
1,7.1127,24.1146,17.0019,29.50
2,8.1046,24.1152,16.0105,33.61
3,7.3454,24.1152,16.7698,30.46
