Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.7433,26.8349,18.0915,32.58
1,8.4558,26.8393,18.3835,31.51
2,9.0361,26.7953,17.7592,33.72
3,7.9632,26.7911,18.8279,29.72
