Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.8040,24.2072,16.4032,32.24
1,7.3727,24.2017,16.8289,30.46
2,7.3558,24.2071,16.8513,30.39
3,8.0621,24.2015,16.1394,33.31
