Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0649,0.2597,0.1948,24.98
1,0.0634,0.2597,0.1962,24.43
2,0.1011,0.2616,0.1605,38.65
3,0.0963,0.2636,0.1674,36.51
