Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0691,0.1906,0.1215,36.26
1,0.0705,0.1890,0.1185,37.31
2,0.0615,0.1914,0.1299,32.15
3,0.0782,0.1890,0.1108,41.37
