Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0690,0.2006,0.1317,34.37
1,0.0607,0.2008,0.1401,30.21
2,0.0606,0.1986,0.1380,30.51
3,0.0579,0.1937,0.1358,29.88
