Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0630,0.1393,0.0763,45.20
1,0.0602,0.1405,0.0803,42.84
2,0.0873,0.1476,0.0603,59.17
3,0.0774,0.1447,0.0673,53.51
4,0.0923,0.1474,0.0551,62.59
