Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0741,0.1674,0.0933,44.25
1,0.0797,0.1672,0.0875,47.68
2,0.0807,0.1671,0.0864,48.30
3,0.0573,0.1606,0.1033,35.66
4,0.0527,0.1606,0.1079,32.84
