Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0589,0.1323,0.0733,44.56
1,0.0661,0.1336,0.0675,49.47
2,0.0687,0.1333,0.0646,51.52
3,0.0728,0.1303,0.0575,55.89
4,0.0661,0.1336,0.0675,49.51
