Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0574,0.1875,0.1302,30.58
1,0.0632,0.1880,0.1249,33.59
2,0.0593,0.1910,0.1317,31.04
3,0.0587,0.1879,0.1292,31.22
4,0.0602,0.1880,0.1278,32.02
