Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0511,0.1334,0.0823,38.29
1,0.0581,0.1334,0.0753,43.53
2,0.0625,0.1450,0.0825,43.10
3,0.0519,0.1331,0.0812,38.97
4,0.0787,0.1378,0.0592,57.08
