Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0690,0.1460,0.0770,47.26
1,0.0666,0.1456,0.0790,45.73
2,0.0516,0.1401,0.0886,36.79
3,0.0548,0.1404,0.0855,39.06
4,0.0793,0.1448,0.0655,54.75
