Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0594,0.1390,0.0796,42.72
1,0.0540,0.1402,0.0861,38.55
2,0.0859,0.1436,0.0577,59.82
3,0.0780,0.1436,0.0655,54.35
4,0.0819,0.1437,0.0619,56.97
