Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0823,0.2031,0.1207,40.54
1,0.0594,0.1985,0.1391,29.93
2,0.0521,0.1984,0.1463,26.27
3,0.0978,0.2030,0.1053,48.16
4,0.0819,0.2064,0.1245,39.68
