Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0865,0.2270,0.1405,38.12
1,0.0919,0.2263,0.1344,40.62
2,0.0866,0.2268,0.1402,38.20
3,0.0703,0.2231,0.1527,31.53
4,0.0571,0.2216,0.1646,25.75
