Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0544,0.1462,0.0918,37.19
1,0.0696,0.1504,0.0809,46.24
2,0.0787,0.1515,0.0728,51.96
3,0.0876,0.1517,0.0641,57.72
4,0.0565,0.1458,0.0893,38.77
