Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0953,0.2234,0.1281,42.64
1,0.0586,0.2163,0.1577,27.07
2,0.0728,0.2192,0.1464,33.21
3,0.0852,0.2191,0.1339,38.90
4,0.0656,0.2193,0.1537,29.89
