Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,12.4107,13.3680,0.9573,92.84
1,12.4106,13.3574,0.9468,92.91
2,12.3566,13.3537,0.9971,92.53
3,12.4190,13.3540,0.9351,93.00
4,12.4214,13.3574,0.9361,92.99
