Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.3300,10.1635,0.8335,91.80
1,9.3467,10.1656,0.8190,91.94
2,9.3402,10.1650,0.8248,91.89
3,9.3706,10.1656,0.7950,92.18
4,9.3363,10.1655,0.8291,91.84
