Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,12.8337,13.8011,0.9674,92.99
1,12.8926,13.7916,0.8990,93.48
2,12.8581,13.7915,0.9335,93.23
3,12.8623,13.8059,0.9436,93.17
4,12.8448,13.7969,0.9521,93.10
