Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.3122,10.1505,0.8383,91.74
1,9.3356,10.1512,0.8156,91.97
2,9.3529,10.1414,0.7885,92.23
3,9.2937,10.1356,0.8419,91.69
4,9.3025,10.1513,0.8488,91.64
