Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,5.4002,6.0991,0.6988,88.54
1,5.3926,6.0494,0.6569,89.14
2,5.4115,6.0992,0.6877,88.72
3,5.3746,6.0576,0.6830,88.72
4,5.3696,6.0574,0.6878,88.65
